,Unnamed:_0,Unnamed:_0,Unnamed:_0.1,MSHA_ID,Year,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_(short_tons),Average_Employees,Labor_Hours,log_production
865,1364,1364,1364,4608194,2013,Pleasant Hill Mine,West Virginia (Northern),Upshur,Active,Underground,Independent Producer Operator,Mine only,Carter Roag Coal Company,"1023 Lanham Cemetary Road, Tallmansville, WV 26237", ,Appalachia Northern,555882,134,273518,13.228311320492873
866,208,208,208,1519242,2013,Redhawk #1,Kentucky (East),Floyd,Active,Underground,Independent Producer Operator,Mine only,"Redhawk Mining, Llc","3228 Summit Square Pl Ste 180, Lexington, KY 40509", ,Appalachia Central,558203,104,221627,13.232477974487688
867,945,945,945,4201890,2013,Dugout Canyon Mine,Utah,Carbon,Active,Underground,Independent Producer Operator,Mine only,Canyon Fuel Company Llc,"P.O. Box 1029, Wellington, UT 84542", ,Uinta Region,561121,93,177335,13.237691847522402
868,1246,1246,1246,4609261,2013,Mine No. 39,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740", ,Appalachia Central,563150,125,333257,13.241301301475843
869,1358,1358,1358,4609192,2013,Leer Mine,West Virginia (Northern),Taylor,Active,Underground,Operating Subsidiary,Mine only,Aci Tygart Valley,"2708 Cranberry Square, Morgantown, WV 26508", ,Appalachia Northern,569488,386,790481,13.252492990532362
870,1168,1168,1168,4609170,2013,Four Mile Surface Mine No 2,West Virginia (Southern),Kanawha,Active,Surface,Independent Producer Operator,Mine only,Long Flame Corp,"476 Ragland Road, Suite 2, Beckley, WV 25801", ,Appalachia Central,584872,60,151473,13.27914829885423
871,1107,1107,1107,4609163,2013,Roundbottom Powellton Deep Min,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Mine only,Elk Run Coal Company,"P.O. Box 497, Sylvester, WV 25193", ,Appalachia Central,585151,153,389550,13.279625212564966
872,130,130,130,1202428,2013,Liberty Mine,Indiana,Warrick,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Vigo Coal Operating Company In,"528 Main St. Ste 202, Evansville, IN 47708", ,Illinois Basin,586627,60,143497,13.282144462423956
873,569,569,569,3304550,2013,Salt Run Mine #1,Ohio,Jefferson,Active,Surface,Independent Producer Operator,Mine only,Ohio American Energy Incorpora,"34 Kelly Way, Brilliant, OH 43913", ,Appalachia Northern,586744,59,165079,13.28234388784079
874,672,672,672,3609224,2013,Cherry Tree Mine,Pennsylvania (Bituminous),Clearfield,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"511 Railroad Ave, Homer City, PA 15748", ,Appalachia Northern,587152,72,181260,13.28303900907202
875,103,103,103,1202207,2013,Somerville,Indiana,Gibson,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,United Minerals Co Llc,"P.O. Box 400, Huntingburg, IN 47542", ,Illinois Basin,587931,34,102642,13.284364873056298
876,1280,1280,1280,4607165,2013,North Surface Mine,West Virginia (Southern),Mingo,Active,Surface,Operating Subsidiary,Mine only,Highland Mining Company,"P.O. Box 1100, Holden, WV 25625", ,Appalachia Central,597162,61,147548,13.299943712348066
877,115,115,115,1202423,2013,Freelandville West Underground,Indiana,Knox,Active,Underground,Independent Producer Operator,Mine only,Triad Underground Mining L.L.C,"13333 E Hartsburg Rd, Edwardsport, IN 47528", ,Illinois Basin,598937,107,239158,13.302911696274125
878,1343,1343,1343,4608878,2013,Affinity Mine,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,Pocahontas Coal Company Llc,"P.O. Box 267, Midway, WV 25878", ,Appalachia Central,599503,202,440147,13.303856257607327
879,579,579,579,3304520,2013,Buckingham Mine No 7,Ohio,Perry,Active,Underground,Independent Producer Operator,Mine and Preparation Plant,Buckingham Coal Company,"P.O. Box 400, Corning, OH 43730", ,Appalachia Northern,613596,161,399018,13.327092010109112
880,1206,1206,1206,4609101,2013,Toney Fork Surface Mine,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Mine only,"Cliffs Logan County Coal, Llc","P.O. Box 446, Man, WV 25635", ,Appalachia Central,616718,46,114788,13.332167148165114
881,376,376,376,1519669,2013,Lewis Creek Underground Mine,Kentucky (West),Ohio,Active,Underground,Independent Producer Operator,Mine only,"Armstrong Coal Company, Inc.","407 Brown Road, Madisonville, KY 42431", ,Illinois Basin,618495,101,230390,13.33504438670763
882,1401,1401,1401,4609319,2013,Lower War Eagle,West Virginia (Southern),Wyoming,Active,Underground,Operating Subsidiary,Mine only,"Cliffs Logan County Coal, Llc","P.O. Box 446, Man, WV 25635", ,Appalachia Central,632066,157,388142,13.35674909805627
883,928,928,928,4003365,2013,Double Mountain Mine,Tennessee,Claiborne,Active,Underground,Independent Producer Operator,Mine only,"Kopper Glo Mining, Llc","P.O. Box 203, Clairfield, TN 37715", ,Appalachia Central,638396,91,218030,13.366714059433946
884,82,82,82,1103248,2013,Black Hawk,Illinois,Randolph,Active,Surface,Independent Producer Operator,Mine only,Knight Hawk Coal Llc,"500 Cutler/Trico Road, Percy, IL 62272", ,Illinois Basin,640865,27,56975,13.370574105297402
885,1382,1382,1382,4608885,2013,Poplar Ridge No 1 Deep Mine,West Virginia (Northern),Webster,Active,Underground,Operating Subsidiary,Mine only,Brooks Run Mining Company Llc,"25 Little Birch Road, Sutton, WV 26601", ,Appalachia Northern,651273,82,178520,13.38668418812475
886,894,894,894,3609549,2013,Kimberly Run,Pennsylvania (Bituminous),Somerset,Active,Underground,Contractor,Mine only,"Roxcoal, Inc.","P.O. Box 149, Friedens, PA 15541", ,Appalachia Northern,652325,205,449496,13.388298182973422
887,568,568,568,3304538,2013,Dairy Jean Mine,Ohio,Jefferson,Active,Surface,Independent Producer Operator,Mine only,Oxford Mining Co. Llc,"P.O. Box 427, Coshocton, OH 43812", ,Appalachia Northern,665586,74,156238,13.408423134614079
888,1207,1207,1207,4609174,2013,Spruce No. 1 Mine,West Virginia (Southern),Logan,Active,Surface,Contractor,Mine only,Eagle Creek Mining Llc,"P.O. Box 1200, Robinson, KY 41560", ,Appalachia Central,675216,45,115160,13.422787918665588
889,259,259,259,1517232,2013,Richland No 9,Kentucky (West),Hopkins,Active,Underground,Operating Subsidiary,Mine only,Warrior Coal Llc.,"57 J.E. Ellis Road, Madisonville, KY 42431", ,Illinois Basin,690911,71,177731,13.445766295612266
890,89,89,89,1103212,2013,Eagle River Coal Llc Mine No 1,Illinois,Saline,Active,Surface,Independent Producer Operator,Mine only,Eagle River Coal Llc,"29 W. Raymond St, Harrisburg, IL 62946", ,Illinois Basin,694608,50,121765,13.451102936645883
891,890,890,890,3609371,2013,Mine 78,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,728142,78,191775,13.498251363103135
892,55,55,55,504864,2013,King Ii,Colorado,La Plata,Active,Underground,Operating Subsidiary,Mine only,Gcc Energy Llc,"6473 County Road 120, Hesperus, CO 81326", ,Western,734993,104,240773,13.507616254340098
893,1008,1008,1008,4407223,2013,Deep Mine 41,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Mine only,Paramont Coal Company Virginia,"5703 Crutchfield Drive, Norton, VA 24273", ,Appalachia Central,736998,264,543112,13.510340457463585
894,69,69,69,1100726,2013,Shay #1 Mine,Illinois,Macoupin,Active,Underground,Independent Producer Operator,Mine and Preparation Plant,Maryan Mining Llc,"14300 Brushy Mound Rd, Carlinville, IL 62626", ,Illinois Basin,739514,59,128506,13.513748492664405
895,956,956,956,4202519,2013,Coal Hollow Mine,Utah,Kane,Active,Surface,Independent Producer Operator,Mine only,Alton Coal Development Llc,"463 North 100 W Suite 1, Cedar City, UT 84721", ,Western,741178,27,86263,13.515996091355424
896,561,561,561,3304577,2013,Sexton 2 Pit,Ohio,Harrison,Active,Surface,Operating Subsidiary,Mine only,Harrison Resources Llc,"P.O. Box 427, Coshocton, OH 43812", ,Appalachia Northern,743654,69,163699,13.519331151880749
897,1427,1427,1427,3609442,2013,Ernest,Refuse Recovery,Indiana,Active,Refuse,Independent Producer Operator,Mine only,Cambria Fuel Management Compan,"243 Rubisch Rd, Ebensburg, PA 15931", ,Appalachia Northern,748276,7,15854,13.525527172855995
898,357,357,357,1518839,2013,Van Lear,Kentucky (East),Martin,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Revelation Energy, Llc","9462 Meathouse Rd, Pilgrim, KY 41250", ,Appalachia Central,751111,166,360519,13.529308722753923
899,1108,1108,1108,4609258,2013,Peerless Rachel Mine,West Virginia (Southern),Boone,Active,Underground,Independent Producer Operator,Mine only,"Emerald Processing, Llc.","P.O. Box 189, Comfort, WV 25049", ,Appalachia Central,752283,116,286703,13.530867861924918
900,585,585,585,3304179,2013,Tuscarawas Strip,Ohio,Tuscarawas,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Oxford Mining Co.Llc,"P.O. Box 427, Coshocton, OH 43812", ,Appalachia Northern,756769,102,247024,13.536813333935811
901,455,455,455,1519097,2013,Process Energy,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Mine only,"Sidney Coal Company, Inc.","P.O. Box 299, Sidney, KY 41564", ,Appalachia Central,766591,133,302630,13.549708691708359
902,1418,1418,1418,4800677,2013,Jim Bridger Mine,Wyoming,Sweetwater,Active,Surface,Operating Subsidiary,Mine only,Bridger Coal Company,"932 9 Mile Road, Point Of Rock, WY 82942",Western Energy Workers,Western,785984,182,368307,13.574691714970056
903,1208,1208,1208,4609204,2013,Reylas Surface Mine,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Mine only,Highland Mining Company,"P.O. Box 1098, Holden, WV 25625", ,Appalachia Central,788190,87,211172,13.577494456527313
904,999,999,999,4406929,2013,Deep Mine #26,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Mine only,Paramont Coal Company Virginia,"5703 Crutchfield Dr, Norton, VA 24273", ,Appalachia Central,818477,206,487865,13.615200575215248
905,1209,1209,1209,4609217,2013,Powellton #1 Mine,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Cliffs Logan County Coal, Llc","P.O. Box 446, Man, WV 25635", ,Appalachia Central,832397,189,485112,13.632064769458601
906,578,578,578,3304336,2013,Oxford Mining #3,Ohio,Perry,Active,Surface,Independent Producer Operator,Mine only,Oxford Mining Co Llc,"P.O. Box 427, Coshocton, OH 43812", ,Appalachia Northern,836870,69,172235,13.63742402080181
907,1347,1347,1347,4609026,2013,Ewing Fork No. 1 Surface Mine,West Virginia (Southern),Raleigh,Active,Surface,Operating Subsidiary,Mine only,Pioneer Fuel Corporation,"4101 Slate Drive, Scarbro, WV 25917", ,Appalachia Central,857168,87,224365,13.661389211040134
908,342,342,342,1519146,2013,Diablo West Surface,Kentucky (East),Magoffin,Active,Surface,Independent Producer Operator,Mine only,Licking River Mining Llc,"P.O. Box 637, West Liberty, KY 41472", ,Appalachia Central,861908,109,268579,13.66690381541165
909,954,954,954,4202335,2013,Castle Valley Mine #4,Utah,Emery,Active,Underground,Independent Producer Operator,Mine only,Castle Valley Mining Llc,"P.O. Box 475, Huntington, UT 84528", ,Uinta Region,876288,69,156829,13.683450083009747
910,123,123,123,1202446,2013,Cardinal Mine,Indiana,Pike,Active,Surface,Independent Producer Operator,Mine only,"United Minerals Co, Llc","P.O. Box 400, Huntingburg, IN 47542", ,Illinois Basin,888785,30,87319,13.697610640477476
911,402,402,402,1519015,2013,E4-2,Kentucky (East),Perry,Active,Underground,Independent Producer Operator,Mine only,Perry County Coal Corporation,"1845 S Ky Hwy 15, Hazard, KY 41701", ,Appalachia Central,895609,158,386188,13.70525921278532
912,548,548,548,3300965,2013,Rice #1 (Strip),Ohio,Belmont,Active,Surface,Independent Producer Operator,Mine only,Oxford Mining Co Llc,"P.O. Box 427, Coshocton, OH 43812", ,Appalachia Northern,906631,170,350188,13.717490810595008
913,1295,1295,1295,4608808,2013,Ruby Energy,West Virginia (Southern),Mingo,Active,Underground,Operating Subsidiary,Mine only,"Spartan Mining Co., Inc.","P.O. Box 1120, Holden, WV 25625", ,Appalachia Central,924752,173,404049,13.73728087243905
914,373,373,373,1519511,2013,Lewis Creek,Kentucky (West),Ohio,Active,Surface,Independent Producer Operator,Mine only,"Armstrong Coal Co., Inc.","407 Brown Road, Madisonville, KY 42431", ,Illinois Basin,927727,63,111344,13.740492787454126
915,70,70,70,1102632,2013,Crown Iii Mine,Illinois,Macoupin,"Active, men working, not producing",Underground,Contractor,Mine and Preparation Plant,Springfield Coal Company Llc,"3008 Happy Landing Drive, Springfield, IL 62711",United Mine Workers of America,Illinois Basin,930272,192,417291,13.743232295485793
916,121,121,121,1202410,2013,Log Creek Surface,Indiana,Pike,Active,Surface,Operating Subsidiary,Mine only,Triad Mining Inc.,"14521 E. State Road 58, Edwardsport, IN 47528", ,Illinois Basin,940789,65,179183,13.754474163881275
917,580,580,580,3304526,2013,Buckingham  Mine #6,Ohio,Perry,Active,Underground,Independent Producer Operator,Mine only,Buckingham Coal Company,"P.O. Box 400, Corning, OH 43730", ,Appalachia Northern,953947,184,457849,13.768363393331601
918,1105,1105,1105,4609086,2013,Brody Mine No 1,West Virginia (Southern),Boone,Active,Underground,Independent Producer Operator,Mine only,Brody Mining Llc,"P.O. Box 179, Wharton, WV 25208", ,Appalachia Central,954741,315,703752,13.76919537849188
919,236,236,236,1518647,2013,Clover Fork No 1,Kentucky (East),Harlan,Active,Underground,Operating Subsidiary,Mine only,Lone Mountain Processing Inc,"Drawer C, St. Charles, VA 24282", ,Appalachia Central,972944,133,326947,13.788081805555015
920,272,272,272,1519116,2013,Mine #9a,Kentucky (East),Knott,Active,Underground,Operating Subsidiary,Mine only,Enterprise Mining Company Llc,"633 Callahan Ave, Appalachia, VA 24216", ,Appalachia Central,976928,111,248722,13.792168233324665
921,100,100,100,1202372,2013,Antioch Mine,Indiana,Daviess,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,"Solar Sources, Inc.","P.O. Box 7, Petersburg, IN 47567", ,Illinois Basin,991309,83,205212,13.806781570966963
922,1109,1109,1109,4609286,2013,Mine No 6,West Virginia (Southern),Boone,Active,Surface,Independent Producer Operator,Mine only,Coal River Mining Llc,"P.O. Box 79, Alum Creek, WV 25003", ,Appalachia Central,1009909,86,243358,13.825370785748381
923,1383,1383,1383,4609036,2013,Seven Pines,West Virginia (Northern),Webster,Active,Surface,Operating Subsidiary,Mine only,Brooks Run Mining Company Llc,"25 Little Birch Road, Sutton, WV 26601", ,Appalachia Northern,1010154,89,221621,13.825613352441797
924,1171,1171,1171,4609230,2013,Winchester Mine,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Mine only,Remington Llc,"800 Toms Fork Road, Eskdale, WV 25075", ,Appalachia Central,1013890,196,405224,13.829304975986421
925,1346,1346,1346,4608977,2013,Edwight Surface Mine,West Virginia (Southern),Raleigh,Active,Surface,Operating Subsidiary,Mine only,Alex Energy Inc,"8641 Coal River Road, Naoma, WV 25140", ,Appalachia Central,1018102,137,346837,13.83345066753693
926,1077,1077,1077,4604168,2013,Sentinel Mine,West Virginia (Northern),Barbour,Active,Underground,Independent Producer Operator,Mine only,Wolf Run Mining Company,"21550 Barbour County Hwy, Philippi, WV 26416", ,Appalachia Northern,1019728,270,634879,13.83504648303191
927,489,489,489,1518335,2013,Dodge Hill Mine #1,Kentucky (West),Union,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Dodge Hill Mining Company Llc,"P.O. Box 165, Sturgis, KY 42459", ,Illinois Basin,1023871,184,462139,13.839101100083376
928,940,940,940,4103658,2013,Winfield South Strip,Texas,Titus,Active,Surface,Operating Subsidiary,Mine only,Luminant Mining Co Llc,"P.O. Box 1636, Mt. Pleasant, TX 75455",INTE,Interior,1027817,202,449385,13.842947693586394
929,114,114,114,1202418,2013,Oaktown Fuels Mine No 2,Indiana,Knox,Active,Underground,Independent Producer Operator,Mine only,Black Panther Mining Llc,"12661 N. Agricare Road, Oaktown, IN 47561", ,Illinois Basin,1038597,71,175722,13.853381321884429
930,474,474,474,1519515,2013,Mine #4,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Mine only,"Excel Mining, Llc.","4126 State Hwy, Pikeville, KY 41501", ,Appalachia Central,1039510,184,389709,13.854260006243553
931,1197,1197,1197,4608801,2013,Aracoma Alma Mine #1,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine only,Aracoma Coal Company Inc,"P.O. Box 1120, Holden, WV 25625", ,Appalachia Central,1061749,211,488045,13.875428106333775
932,1169,1169,1169,4609221,2013,Slabcamp,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Mine only,Mammoth Coal Co.,"P.O. Box 150, Cannelton, WV 25036", ,Appalachia Central,1070387,110,259288,13.883530823289824
933,1300,1300,1300,4609075,2013,Mt-101,West Virginia (Southern),Mingo,Active,Surface,Independent Producer Operator,Mine only,Consol Of Kentucky Inc.,"P.O. Box 76, Naugatuck, WV 25685", ,Appalachia Central,1108008,68,185025,13.918074366479907
934,1174,1174,1174,4609297,2013,Bc No. 1 Deep Mine,West Virginia (Southern),Kanawha,Active,Underground,Independent Producer Operator,Mine only,Midland Trail Energy Llc,"P.O. Box 366, Tad, WV 25201", ,Appalachia Central,1113357,117,311581,13.922890333543867
935,99,99,99,1201946,2013,Viking Mine - Corning Pit,Indiana,Daviess,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Peabody Midwest Mining, Llc","P.O. Box 28, Montgomery, IN 47558", ,Illinois Basin,1114914,109,253534,13.924287829856839
